# PSIBLAST 2.6.0+
# Iteration: 1
# Query: hexapep | Q5DL43.1 | WP_000080867.1 | 91.85%
# Database: /home/alex/Documents/data/local_db/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 352 hits found
hexapep	B0VCW7	100.000	273	0	0	1	273	1	273	0.0	560
hexapep	A3M7R2	100.000	273	0	0	1	273	1	273	0.0	560
hexapep	B2HWR7	100.000	273	0	0	1	273	1	273	0.0	560
hexapep	Q5DL43	100.000	273	0	0	1	273	1	273	0.0	560
hexapep	B7I595	100.000	273	0	0	1	273	1	273	0.0	560
hexapep	B7GYD0	100.000	273	0	0	1	273	1	273	0.0	560
hexapep	B0VTA6	99.634	273	1	0	1	273	1	273	0.0	557
hexapep	Q6F9A5	93.773	273	17	0	1	273	1	273	0.0	531
hexapep	A5WDV6	78.439	269	57	1	4	271	3	271	3.80e-155	436
hexapep	B2VE16	76.384	271	64	0	1	271	1	271	1.53e-153	432
hexapep	Q1QCU5	78.439	269	57	1	4	271	3	271	3.83e-153	431
hexapep	Q4FTR7	78.439	269	57	1	4	271	3	271	4.62e-153	431
hexapep	B7LWA5	76.015	271	65	0	1	271	1	271	2.10e-152	429
hexapep	Q32JU3	76.015	271	65	0	1	271	1	271	2.48e-152	429
hexapep	Q1LNH0	76.190	273	63	2	1	271	1	273	5.95e-152	427
hexapep	B4RVP7	76.753	271	63	0	1	271	1	271	9.12e-152	427
hexapep	Q2NRK4	74.908	271	68	0	1	271	1	271	1.59e-150	424
hexapep	Q7N8Q0	73.897	272	71	0	1	272	1	272	6.39e-149	420
hexapep	Q3IIZ6	74.632	272	69	0	1	272	1	272	1.68e-147	416
hexapep	A6SZR2	74.444	270	68	1	3	271	4	273	1.93e-147	416
hexapep	B4F2D6	72.694	271	74	0	1	271	1	271	2.62e-147	416
hexapep	Q7P0W5	74.539	271	69	0	1	271	1	271	5.56e-147	415
hexapep	A4G4R0	74.074	270	69	1	3	271	4	273	9.14e-147	414
hexapep	Q485H5	73.162	272	73	0	1	272	4	275	2.29e-145	411
hexapep	Q5NYT9	71.956	271	76	0	1	271	1	271	2.46e-145	411
hexapep	Q0KA05	76.364	275	63	2	1	273	1	275	2.65e-145	411
hexapep	Q65TC6	72.325	271	75	0	1	271	1	271	3.26e-145	410
hexapep	A6VP50	71.691	272	77	0	1	272	1	272	3.63e-145	410
hexapep	C1DD37	73.063	271	73	0	1	271	1	271	4.45e-145	410
hexapep	Q470C6	76.727	275	62	2	1	273	1	275	4.52e-145	410
hexapep	B3R2C8	76.727	275	62	2	1	273	1	275	6.02e-145	410
hexapep	P45284	72.794	272	74	0	1	272	1	272	6.71e-145	410
hexapep	A5UCM7	72.794	272	74	0	1	272	1	272	6.71e-145	410
hexapep	A8H6L9	74.170	271	70	0	1	271	1	271	1.39e-144	409
hexapep	Q8XZK2	76.103	272	64	1	3	273	4	275	2.12e-144	409
hexapep	Q4QL69	72.426	272	75	0	1	272	1	272	4.61e-144	408
hexapep	A3N3F7	73.507	268	71	0	4	271	3	270	7.05e-144	407
hexapep	Q1RG24	76.384	271	64	0	1	271	1	271	9.80e-144	407
hexapep	B7N833	76.384	271	64	0	1	271	1	271	9.80e-144	407
hexapep	Q0TLG7	76.384	271	64	0	1	271	1	271	9.80e-144	407
hexapep	A1A7L0	76.384	271	64	0	1	271	1	271	9.80e-144	407
hexapep	B7NIC7	76.384	271	64	0	1	271	1	271	9.80e-144	407
hexapep	B7MBE7	76.384	271	64	0	1	271	1	271	9.80e-144	407
hexapep	B7UIL1	76.384	271	64	0	1	271	1	271	9.80e-144	407
hexapep	Q3Z5J2	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	P0A9D9	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	Q0T843	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	B6HZE0	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	P0A9D8	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	B1IQH5	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	A7ZWB2	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	B1XD35	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	C4ZRQ8	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	B7M1A5	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	A7ZHQ6	76.384	271	64	0	1	271	1	271	1.25e-143	407
hexapep	Q5WY20	70.330	273	81	0	1	273	1	273	1.34e-143	407
hexapep	Q5ZX45	70.330	273	81	0	1	273	1	273	2.22e-143	406
hexapep	Q5X6L6	70.330	273	81	0	1	273	1	273	2.22e-143	406
hexapep	Q8FL11	76.384	271	64	0	1	271	1	271	2.60e-143	406
hexapep	B2U308	76.015	271	65	0	1	271	1	271	4.59e-143	405
hexapep	B5Z0E4	76.015	271	65	0	1	271	1	271	5.97e-143	405
hexapep	Q8X8Y7	76.015	271	65	0	1	271	1	271	5.97e-143	405
hexapep	B1LGW7	76.015	271	65	0	1	271	1	271	6.04e-143	405
hexapep	A5IG27	69.963	273	82	0	1	273	1	273	1.81e-142	404
hexapep	Q47FA8	72.388	268	73	1	4	271	5	271	2.28e-142	403
hexapep	A1K717	74.632	272	69	0	1	272	1	272	2.64e-142	403
hexapep	P56220	74.908	271	68	0	1	271	1	271	3.44e-142	403
hexapep	Q325X4	75.646	271	66	0	1	271	1	271	3.76e-142	403
hexapep	Q9CMZ2	73.134	268	72	0	4	271	3	270	4.24e-142	403
hexapep	A8GIE9	74.539	271	69	0	1	271	1	271	4.78e-142	402
hexapep	Q7W8Y2	75.093	269	67	0	4	272	5	273	5.27e-142	402
hexapep	A8ALC4	74.908	271	68	0	1	271	1	271	5.76e-142	402
hexapep	P0A4U8	75.093	269	67	0	4	272	5	273	6.01e-142	402
hexapep	P0A4U9	75.093	269	67	0	4	272	5	273	6.01e-142	402
hexapep	C0Q5S6	74.170	271	70	0	1	271	1	271	7.33e-142	402
hexapep	B4SUZ5	74.170	271	70	0	1	271	1	271	7.33e-142	402
hexapep	B5RHF1	74.170	271	70	0	1	271	1	271	7.33e-142	402
hexapep	B5R3H8	74.170	271	70	0	1	271	1	271	7.33e-142	402
hexapep	Q57T42	74.170	271	70	0	1	271	1	271	7.33e-142	402
hexapep	C5BHB3	75.646	271	66	0	1	271	1	271	7.50e-142	402
hexapep	A7MGS1	75.277	271	67	0	1	271	1	271	9.13e-142	402
hexapep	B2UAZ4	74.632	272	68	1	3	273	4	275	9.46e-142	402
hexapep	A4W6R1	74.539	271	69	0	1	271	1	271	1.06e-141	402
hexapep	Q8ZRP4	74.170	271	70	0	1	271	1	271	1.32e-141	401
hexapep	B5BL93	74.170	271	70	0	1	271	1	271	1.32e-141	401
hexapep	A9N0R2	74.170	271	70	0	1	271	1	271	1.32e-141	401
hexapep	Q5PD57	74.170	271	70	0	1	271	1	271	1.32e-141	401
hexapep	B5FJ13	74.170	271	70	0	1	271	1	271	1.32e-141	401
hexapep	A9MPJ6	74.170	271	70	0	1	271	1	271	1.32e-141	401
hexapep	Q667I6	73.801	271	71	0	1	271	1	271	1.60e-141	401
hexapep	B2JZ37	73.801	271	71	0	1	271	1	271	1.60e-141	401
hexapep	P41396	72.761	268	73	0	4	271	3	270	1.78e-141	401
hexapep	B1JQF7	73.801	271	71	0	1	271	1	271	1.80e-141	401
hexapep	A4TL95	73.801	271	71	0	1	271	1	271	1.80e-141	401
hexapep	Q1CFE3	73.801	271	71	0	1	271	1	271	1.80e-141	401
hexapep	A9R398	73.801	271	71	0	1	271	1	271	1.80e-141	401
hexapep	Q8ZH69	73.801	271	71	0	1	271	1	271	1.80e-141	401
hexapep	Q1CAN9	73.801	271	71	0	1	271	1	271	1.80e-141	401
hexapep	A7FFG6	73.801	271	71	0	1	271	1	271	1.80e-141	401
hexapep	A1JP86	74.170	271	70	0	1	271	1	271	1.88e-141	401
hexapep	A9AHT0	75.368	272	66	1	3	273	4	275	2.01e-141	401
hexapep	Q8Z9A8	73.801	271	71	0	1	271	1	271	4.14e-141	400
hexapep	B4TK41	74.170	271	70	0	1	271	1	271	5.04e-141	400
hexapep	Q9JSS7	72.862	269	72	1	4	271	3	271	7.38e-141	399
hexapep	B4TXR8	73.801	271	71	0	1	271	1	271	7.64e-141	399
hexapep	B5F8S7	73.801	271	71	0	1	271	1	271	7.64e-141	399
hexapep	A4JF86	74.632	272	68	1	3	273	4	275	1.32e-140	399
hexapep	Q39F33	74.632	272	68	1	3	273	4	275	1.32e-140	399
hexapep	B4ECP1	74.632	272	68	1	3	273	4	275	1.32e-140	399
hexapep	A0K8F4	74.632	272	68	1	3	273	4	275	1.32e-140	399
hexapep	B1JUG0	74.632	272	68	1	3	273	4	275	1.32e-140	399
hexapep	Q1BHJ3	74.632	272	68	1	3	273	4	275	1.32e-140	399
hexapep	B1YSH7	74.632	272	68	1	3	273	4	275	1.32e-140	399
hexapep	Q608K0	71.642	268	76	0	4	271	3	270	1.38e-140	399
hexapep	Q2L2J5	74.349	269	69	0	4	272	5	273	1.66e-140	399
hexapep	A6T4W8	74.170	271	70	0	1	271	1	271	1.66e-140	399
hexapep	B5Y1K5	74.170	271	70	0	1	271	1	271	1.66e-140	399
hexapep	Q9K152	72.862	269	72	1	4	271	3	271	1.93e-140	399
hexapep	Q2Y7X5	69.485	272	83	0	1	272	1	272	2.18e-140	398
hexapep	A0KHG0	76.471	272	64	0	1	272	1	272	2.24e-140	398
hexapep	Q0BE05	74.265	272	69	1	3	273	4	275	2.53e-140	398
hexapep	Q82S90	69.485	272	83	0	1	272	1	272	3.73e-140	398
hexapep	A1KVU9	72.491	269	73	1	4	271	3	271	7.20e-140	397
hexapep	A9M2Y6	72.491	269	73	1	4	271	3	271	7.20e-140	397
hexapep	B4RNN0	72.491	269	73	1	4	271	3	271	1.93e-139	396
hexapep	Q5F695	72.491	269	73	1	4	271	3	271	1.93e-139	396
hexapep	Q63T02	74.632	272	68	1	3	273	4	275	2.19e-139	396
hexapep	A3NAW0	74.632	272	68	1	3	273	4	275	2.19e-139	396
hexapep	A1V582	74.632	272	68	1	3	273	4	275	2.19e-139	396
hexapep	Q62JB3	74.632	272	68	1	3	273	4	275	2.19e-139	396
hexapep	A2SB60	74.632	272	68	1	3	273	4	275	2.19e-139	396
hexapep	A3MKV6	74.632	272	68	1	3	273	4	275	2.19e-139	396
