# PSIBLAST 2.6.0+
# Iteration: 1
# Query: OTCace | Q8G998.1 | WP_003552004.1 | 99.39%
# Database: /home/alex/Documents/data/local_db/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 821 hits found
OTCace	Q8G998	100.000	343	0	0	1	343	1	343	0.0	712
OTCace	Q03NY9	92.105	342	27	0	1	342	1	342	0.0	662
OTCace	Q8VW55	77.126	341	78	0	3	343	11	351	0.0	560
OTCace	P0C2U0	75.581	344	83	1	1	343	6	349	0.0	556
OTCace	Q9K575	75.000	344	85	1	1	343	6	349	0.0	553
OTCace	P0C2U1	74.709	344	86	1	1	343	6	349	0.0	551
OTCace	Q839Q5	76.261	337	79	1	8	343	3	339	0.0	545
OTCace	Q6TK73	75.893	336	78	2	9	343	4	337	0.0	538
OTCace	B5XMC1	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	A2RDJ1	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	Q1J5Q6	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	Q1JFZ1	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	Q1JKW5	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	Q1JAR4	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	P0DC83	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	P65610	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	Q5XAY4	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	P0DC82	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	P0C0D0	74.777	337	82	2	8	343	3	337	0.0	535
OTCace	O53089	74.107	336	83	3	8	342	4	336	0.0	529
OTCace	C0MBK6	74.107	336	84	2	9	343	4	337	0.0	527
OTCace	C0MD77	74.107	336	84	2	9	343	4	337	0.0	526
OTCace	B4U1S2	74.107	336	84	2	9	343	4	337	0.0	526
OTCace	Q8RP83	72.917	336	88	2	9	343	4	337	0.0	524
OTCace	P65606	72.619	336	89	2	9	343	4	337	0.0	521
OTCace	P65605	72.619	336	89	2	9	343	4	337	0.0	521
OTCace	A4VU03	73.294	337	87	2	8	343	3	337	0.0	517
OTCace	A4W094	73.294	337	87	2	8	343	3	337	0.0	517
OTCace	Q8GG79	73.294	337	87	2	8	343	3	337	0.0	517
OTCace	B9DUY9	71.429	336	93	2	9	343	4	337	0.0	514
OTCace	B5E3F8	72.404	337	90	2	8	343	4	338	0.0	513
OTCace	C1CU67	72.404	337	90	2	8	343	4	338	0.0	512
OTCace	C1CHE7	72.404	337	90	2	8	343	4	338	0.0	512
OTCace	B2INH0	72.404	337	90	2	8	343	4	338	0.0	512
OTCace	B8ZPY8	72.404	337	90	2	8	343	4	338	0.0	512
OTCace	B1I9W1	72.404	337	90	2	8	343	4	338	0.0	512
OTCace	C1CAZ4	72.404	337	90	2	8	343	4	338	0.0	512
OTCace	Q04I25	72.404	337	90	2	8	343	4	338	0.0	512
OTCace	P65608	72.404	337	90	2	8	343	4	338	0.0	512
