# PSIBLAST 2.6.0+
# Iteration: 1
# Query: ptpase | P18433.3 | NP_543031.1 | 96.18%
# Database: /home/alex/Documents/data/local_db/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 54 hits found
ptpase	P18433	100.000	802	0	0	1	802	1	802	0.0	1681
ptpase	P18052	90.692	838	33	2	1	802	1	829	0.0	1573
ptpase	Q03348	93.043	805	44	2	1	802	1	796	0.0	1564
ptpase	P49446	70.912	636	177	3	173	802	66	699	0.0	956
ptpase	P23469	70.912	636	177	3	173	802	67	700	0.0	956
ptpase	B2GV87	70.755	636	178	3	173	802	66	699	0.0	956
ptpase	A7MBJ4	51.111	585	280	3	216	799	1318	1897	0.0	625
ptpase	A2A8L5	50.769	585	282	3	216	799	1318	1897	0.0	623
ptpase	Q64487	47.059	646	332	4	159	799	1271	1911	0.0	622
ptpase	Q64604	50.598	585	283	3	216	799	1318	1897	0.0	622
ptpase	P10586	50.940	585	281	3	216	799	1327	1906	0.0	620
ptpase	P23468	46.904	646	333	4	159	799	1271	1911	0.0	618
ptpase	A4IFW2	50.256	585	285	3	216	799	1329	1908	0.0	615
ptpase	Q64605	44.942	692	339	8	134	799	1231	1906	0.0	612
ptpase	F1NWE3	45.599	693	345	8	134	799	828	1515	0.0	611
ptpase	B0V2N1	45.087	692	338	8	134	799	1231	1906	0.0	610
ptpase	Q13332	45.050	697	347	9	134	799	1256	1947	0.0	608
ptpase	P16621	49.147	586	288	4	218	800	1451	2029	0.0	598
ptpase	Q9BMN8	43.095	601	333	5	202	799	1606	2200	1.52e-165	531
ptpase	P08575	39.462	669	349	11	155	788	578	1225	2.18e-152	482
ptpase	P04157	37.681	690	367	10	132	788	534	1193	1.26e-148	471
ptpase	P06800	37.906	678	373	8	142	788	553	1213	8.11e-147	467
ptpase	Q9IBD8	38.661	657	355	14	158	789	494	1127	9.12e-142	451
ptpase	P28827	39.101	601	345	10	201	794	865	1451	1.08e-140	454
ptpase	P28828	39.456	588	340	9	214	794	873	1451	1.63e-140	453
ptpase	Q15262	40.136	588	336	10	214	794	860	1438	2.01e-140	452
ptpase	O14522	39.658	585	335	11	219	795	867	1441	3.84e-138	446
ptpase	Q99M80	39.658	585	335	11	219	795	880	1454	4.83e-138	446
ptpase	P35822	39.562	594	337	11	214	794	872	1456	7.24e-138	446
ptpase	B3DK56	37.245	588	351	8	214	795	866	1441	7.69e-133	432
ptpase	Q6YI48	36.735	588	354	9	214	795	856	1431	2.34e-129	422
ptpase	Q62656	37.087	666	359	18	156	788	1642	2280	1.04e-126	422
ptpase	Q92729	36.395	588	357	8	214	795	867	1443	1.43e-126	415
ptpase	B9EKR1	36.937	666	360	17	156	788	1638	2276	1.64e-126	421
ptpase	P23471	36.377	668	361	19	156	788	1641	2279	7.81e-126	419
ptpase	B1AUH1	36.054	588	359	8	214	795	867	1443	5.84e-125	411
ptpase	P16620	35.106	658	394	12	158	793	806	1452	7.32e-125	411
ptpase	P23470	35.441	680	385	16	151	788	740	1407	1.37e-124	410
ptpase	Q98936	34.764	699	406	17	110	788	716	1384	1.16e-123	407
ptpase	Q05909	34.942	684	391	15	151	792	737	1408	4.15e-122	403
ptpase	H2KZM6	36.406	640	331	16	221	792	773	1404	2.36e-116	387
ptpase	P35832	34.321	641	390	12	159	788	393	1013	2.02e-115	382
ptpase	B2RU80	39.607	356	197	7	151	498	1616	1961	3.44e-67	246
ptpase	P23467	38.136	354	205	6	151	498	1615	1960	2.89e-66	244
ptpase	Q64612	29.027	658	415	18	152	792	1075	1697	1.35e-63	236
ptpase	P70289	28.506	656	419	17	151	792	1077	1696	5.20e-63	234
ptpase	P0C5E4	34.903	361	214	7	152	500	1908	2259	4.44e-59	222
ptpase	O88488	34.626	361	215	7	152	500	1910	2261	6.74e-58	219
ptpase	Q9UMZ3	34.561	353	217	5	155	500	1946	2291	1.32e-57	218
ptpase	G5EGJ9	33.233	331	206	5	183	500	1005	1333	7.13e-55	209
ptpase	P29351	29.427	384	234	11	426	793	155	517	8.89e-43	168
ptpase	P29350	30.208	384	231	11	426	793	155	517	8.63e-44	171
ptpase	P81718	29.948	384	232	11	426	793	157	519	1.71e-42	167
ptpase	P28192	24.662	592	349	15	228	792	633	1154	6.85e-46	181
# PSIBLAST 2.6.0+
# Iteration: 2
# Query: ptpase | P18433.3 | NP_543031.1 | 96.18%
# Database: /home/alex/Documents/data/local_db/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 75 hits found
ptpase	P18433	100.000	802	0	0	1	802	1	802	0.0	1288
ptpase	P18052	90.692	838	33	2	1	802	1	829	0.0	1249
ptpase	Q03348	93.043	805	44	2	1	802	1	796	0.0	1233
ptpase	Q64487	45.858	676	350	6	135	799	1241	1911	0.0	1002
ptpase	F1NWE3	45.402	696	347	8	132	799	825	1515	0.0	1001
ptpase	Q64605	45.081	681	354	7	134	799	1231	1906	0.0	998
ptpase	B0V2N1	45.228	681	353	7	134	799	1231	1906	0.0	997
ptpase	Q13332	44.476	697	351	8	134	799	1256	1947	0.0	997
ptpase	P23468	45.259	696	360	7	113	799	1228	1911	0.0	994
ptpase	A7MBJ4	46.222	675	348	5	135	799	1228	1897	0.0	959
ptpase	P10586	46.222	675	348	5	135	799	1237	1906	0.0	953
ptpase	A2A8L5	46.074	675	349	5	135	799	1228	1897	0.0	952
ptpase	Q64604	45.926	675	350	5	135	799	1228	1897	0.0	952
ptpase	A4IFW2	44.965	705	370	6	108	799	1209	1908	0.0	947
ptpase	P16621	43.888	679	367	5	131	800	1356	2029	0.0	922
ptpase	P49446	66.136	691	212	4	118	802	25	699	0.0	903
ptpase	B2GV87	70.330	637	183	2	171	802	64	699	0.0	900
ptpase	P23469	70.709	635	180	2	173	802	67	700	0.0	895
ptpase	Q9BMN8	42.928	601	334	5	202	799	1606	2200	0.0	840
ptpase	P28827	39.101	601	345	10	201	794	865	1451	0.0	838
ptpase	P28828	39.389	589	341	9	213	794	872	1451	0.0	837
ptpase	Q15262	38.486	621	366	9	181	794	827	1438	0.0	836
