# PSIBLAST 2.6.0+
# Iteration: 1
# Query: OMPdecase | A7MUN7.1 | WP_010645640.1 | 97.36%
# Database: /home/alex/Documents/data/local_db/swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 402 hits found
OMPdecase	A7MUN7	100.000	233	0	0	1	233	1	233	6.06e-173	477
OMPdecase	Q87N49	97.414	232	6	0	1	232	1	232	9.25e-169	467
OMPdecase	Q8D8J6	95.652	230	10	0	1	230	1	230	1.50e-164	456
OMPdecase	Q7MLX2	94.783	230	12	0	1	230	1	230	2.38e-163	453
OMPdecase	B7VH29	87.879	231	28	0	1	231	1	231	2.08e-152	425
OMPdecase	B5FG54	86.695	233	31	0	1	233	1	233	8.65e-152	424
OMPdecase	Q5E3Z6	86.695	233	31	0	1	233	1	233	8.65e-152	424
OMPdecase	B6EIY4	87.446	231	29	0	1	231	1	231	5.84e-150	419
OMPdecase	C3LNL5	85.652	230	33	0	1	230	1	230	2.23e-146	410
OMPdecase	Q9KQT7	85.652	230	33	0	1	230	1	230	2.23e-146	410
OMPdecase	A5F6Y1	85.217	230	34	0	1	230	1	230	1.07e-145	408
OMPdecase	Q6LPE7	81.818	231	42	0	1	231	1	231	3.78e-141	397
OMPdecase	A6VPK5	67.672	232	75	0	2	233	1	232	3.56e-117	336
OMPdecase	Q4QJV1	69.469	226	69	0	5	230	4	229	1.34e-116	335
OMPdecase	B8F472	68.261	230	73	0	2	231	1	230	5.25e-116	333
OMPdecase	Q65SI1	67.672	232	75	0	2	233	1	232	5.90e-116	333
OMPdecase	A1SYZ6	67.826	230	74	0	1	230	4	233	2.56e-115	332
OMPdecase	A5UBN7	68.584	226	71	0	5	230	4	229	3.23e-115	331
OMPdecase	Q7N4C1	70.690	232	68	0	2	233	13	244	3.35e-115	332
OMPdecase	Q9CMM1	69.912	226	68	0	5	230	4	229	4.09e-115	331
OMPdecase	B0BP16	67.686	229	74	0	2	230	1	229	4.44e-115	331
OMPdecase	B3GXH2	67.686	229	74	0	2	230	1	229	4.44e-115	331
OMPdecase	A3N0A0	67.686	229	74	0	2	230	1	229	4.44e-115	331
OMPdecase	C4LEZ7	68.103	232	73	1	1	231	1	232	9.50e-115	330
OMPdecase	P43812	68.142	226	72	0	5	230	4	229	2.45e-114	329
